date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:14	853/853	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-355%22	https://www.bookingcore.org/libs/flags/flags/4x3/za.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/za.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:15	872/872	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-368%22	https://www.bookingcore.org/libs/flags/flags/1x1/za.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/za.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:15	5503/5503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-157f%22	https://www.bookingcore.org/libs/flags/flags/4x3/zm.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/zm.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:15	5419/5419	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-152b%22	https://www.bookingcore.org/libs/flags/flags/1x1/zm.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/zm.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:15	6780/6780	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-1a7c%22	https://www.bookingcore.org/libs/flags/flags/4x3/zw.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/zw.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:16	6759/6759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-1a67%22	https://www.bookingcore.org/libs/flags/flags/1x1/zw.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/zw.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:16	258/258	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-102%22	https://www.bookingcore.org/libs/flags/flags/4x3/es-ct.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/es-ct.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:16	257/257	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-101%22	https://www.bookingcore.org/libs/flags/flags/1x1/es-ct.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/es-ct.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:17	1249/1249	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-4e1%22	https://www.bookingcore.org/libs/flags/flags/4x3/eu.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/eu.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:17	1250/1250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-4e2%22	https://www.bookingcore.org/libs/flags/flags/1x1/eu.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/eu.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:17	242/242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-f2%22	https://www.bookingcore.org/libs/flags/flags/4x3/gb-eng.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/gb-eng.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:19	232/232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-e8%22	https://www.bookingcore.org/libs/flags/flags/1x1/gb-eng.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/gb-eng.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:23	25348/25348	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-6304%22	https://www.bookingcore.org/libs/flags/flags/4x3/gb-nir.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/gb-nir.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:23	26859/26859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-68eb%22	https://www.bookingcore.org/libs/flags/flags/1x1/gb-nir.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/gb-nir.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:23	231/231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-e7%22	https://www.bookingcore.org/libs/flags/flags/4x3/gb-sct.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/gb-sct.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:27	239/239	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-ef%22	https://www.bookingcore.org/libs/flags/flags/1x1/gb-sct.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/gb-sct.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:30	9183/9183	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-23df%22	https://www.bookingcore.org/libs/flags/flags/4x3/gb-wls.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/gb-wls.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:30	9076/9076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-2374%22	https://www.bookingcore.org/libs/flags/flags/1x1/gb-wls.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/gb-wls.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:31	20221/20221	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-4efd%22	https://www.bookingcore.org/libs/flags/flags/4x3/un.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/un.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:31	20456/20456	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-4fe8%22	https://www.bookingcore.org/libs/flags/flags/1x1/un.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/un.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:32	9679/9679	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-25cf%22	https://www.bookingcore.org/libs/flags/flags/4x3/xk.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/4x3/xk.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:32	9003/9003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce8ae14-232b%22	https://www.bookingcore.org/libs/flags/flags/1x1/xk.svg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/libs/flags/flags/1x1/xk.svg	(from https://www.bookingcore.org/libs/flags/css/flag-icon.min.css)
14:57:33	359/359	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:04%20GMT	https://www.bookingcore.org/en/page/hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/hotel34ee	(from https://www.bookingcore.org/en/page/hotel)
14:57:34	359/359	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:04%20GMT	https://www.bookingcore.org/en/page/hotel?set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/hotel67f7	(from https://www.bookingcore.org/en/page/hotel)
14:57:34	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:05%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/page/hotel)
14:57:35	359/359	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:05%20GMT	https://www.bookingcore.org/en/page/hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/hotel34ee	(from https://www.bookingcore.org/en/page/hotel)
14:57:35	359/359	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:06%20GMT	https://www.bookingcore.org/en/page/hotel?set_currency=usd	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/en/page/hotel67f7	(from https://www.bookingcore.org/en/page/hotel)
14:57:36	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:06%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/en/page/hotel)
14:57:36	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:07%20GMT	https://www.bookingcore.org/hotel/the-may-fair-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/the-may-fair-hotele8d3	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:36	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:07%20GMT	https://www.bookingcore.org/hotel/the-may-fair-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/the-may-fair-hotel34ee	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:37	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:08%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:37	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:08%20GMT	https://www.bookingcore.org/hotel/the-may-fair-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/the-may-fair-hotele8d3	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:37	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:08%20GMT	https://www.bookingcore.org/hotel/the-may-fair-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/the-may-fair-hotel34ee	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:37	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:08%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/the-may-fair-hotel)
14:57:38	76061/76061	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-1291d%22	https://www.bookingcore.org/uploads/demo/space/space-2.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/space/space-2.jpg	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:40	375/375	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:09%20GMT	https://www.bookingcore.org/hotel/dylan-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/dylan-hotele8d3	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:40	375/375	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:11%20GMT	https://www.bookingcore.org/hotel/dylan-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/dylan-hotel34ee	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:40	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:11%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:40	375/375	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:11%20GMT	https://www.bookingcore.org/hotel/dylan-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/dylan-hotele8d3	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:41	375/375	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:12%20GMT	https://www.bookingcore.org/hotel/dylan-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/dylan-hotel34ee	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:41	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:12%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/dylan-hotel)
14:57:41	76821/76821	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-12c15%22	https://www.bookingcore.org/uploads/demo/space/space-12.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/space/space-12.jpg	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:41	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:12%20GMT	https://www.bookingcore.org/hotel/stewart-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/stewart-hotele8d3	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:42	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:13%20GMT	https://www.bookingcore.org/hotel/stewart-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/stewart-hotel34ee	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:42	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:13%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:42	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:13%20GMT	https://www.bookingcore.org/hotel/stewart-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/stewart-hotele8d3	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:43	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:13%20GMT	https://www.bookingcore.org/hotel/stewart-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/stewart-hotel34ee	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:43	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:14%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:43	203238/203238	---M--	200	added ('OK')	image/jpeg	etag:%225d9702d4-319e6%22	https://www.bookingcore.org/uploads/demo/hotel/hotel-featured-1.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/hotel/hotel-featured-1.jpg	(from https://www.bookingcore.org/hotel/stewart-hotel)
14:57:43	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:14%20GMT	https://www.bookingcore.org/hotel/crowne-plaza-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/crowne-plaza-hotele8d3	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:44	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:15%20GMT	https://www.bookingcore.org/hotel/crowne-plaza-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/crowne-plaza-hotel34ee	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:45	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:15%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:47	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:16%20GMT	https://www.bookingcore.org/hotel/crowne-plaza-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/crowne-plaza-hotele8d3	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:47	403/403	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:18%20GMT	https://www.bookingcore.org/hotel/crowne-plaza-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/crowne-plaza-hotel34ee	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:49	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:18%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/crowne-plaza-hotel)
14:57:50	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:21%20GMT	https://www.bookingcore.org/hotel?location_id=9&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hoteldb94	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:50	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:21%20GMT	https://www.bookingcore.org/hotel?location_id=9&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel49b9	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:51	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:22%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:51	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:22%20GMT	https://www.bookingcore.org/hotel?location_id=9&set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hoteldb94	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:51	383/383	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:22%20GMT	https://www.bookingcore.org/hotel?location_id=9&set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel49b9	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:51	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:22%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel?location_id=9)
14:57:52	411/411	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:23%20GMT	https://www.bookingcore.org/hotel/studio-allston-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/studio-allston-hotele8d3	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:52	411/411	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:23%20GMT	https://www.bookingcore.org/hotel/studio-allston-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/studio-allston-hotel34ee	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:52	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:23%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:52	411/411	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:23%20GMT	https://www.bookingcore.org/hotel/studio-allston-hotel?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/studio-allston-hotele8d3	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:52	411/411	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:24%20GMT	https://www.bookingcore.org/hotel/studio-allston-hotel?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/studio-allston-hotel34ee	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:53	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:24%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/studio-allston-hotel)
14:57:53	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:24%20GMT	https://www.bookingcore.org/hotel/envision-hotel-biston?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/envision-hotel-bistone8d3	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:57:56	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:24%20GMT	https://www.bookingcore.org/hotel/envision-hotel-biston?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/envision-hotel-biston34ee	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:57:56	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:27%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:57:57	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:27%20GMT	https://www.bookingcore.org/hotel/envision-hotel-biston?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/envision-hotel-bistone8d3	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:57:57	415/415	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:29%20GMT	https://www.bookingcore.org/hotel/envision-hotel-biston?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/hotel/envision-hotel-biston34ee	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:58:01	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:29%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/hotel/envision-hotel-biston)
14:58:02	54120/54120	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-d368%22	https://www.bookingcore.org/uploads/demo/tour/tour-16.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/tour/tour-16.jpg	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:04	447/447	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:35%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine.4bce8d3.delayed	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:06	447/447	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:35%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine34ee	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:06	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:37%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:06	0/-1	---M--	302	error ('')			https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine.4bfe8d3.delayed	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:06	447/447	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:37%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine34ee	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:06	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:38%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:07	306991/306991	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-4af2f%22	https://www.bookingcore.org/uploads/demo/tour/banner-detail/banner-tour-16.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/tour/banner-detail/banner-tour-16.jpg	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:07	62297/62297	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Feb%202020%2009:31:38%20GMT	https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine?page=2	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/river-cruise-tour-on-the-seine4658.html	(from https://www.bookingcore.org/tour/river-cruise-tour-on-the-seine)
14:58:09	19530/19530	---M--	200	added ('OK')	image/jpeg	etag:%225e1fda06-4c4a%22	https://www.bookingcore.org/uploads/demo/tour/tour-15.jpg	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/uploads/demo/tour/tour-15.jpg	(from https://www.bookingcore.org/tour/cannes-and-antibes-night-tour)
14:58:10	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:39%20GMT	https://www.bookingcore.org/tour/cannes-and-antibes-night-tour?set_currency=eur	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/cannes-and-antibes-night-toure8d3	(from https://www.bookingcore.org/tour/cannes-and-antibes-night-tour)
14:58:10	443/443	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:42%20GMT	https://www.bookingcore.org/tour/cannes-and-antibes-night-tour?set_currency=jpy	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/tour/cannes-and-antibes-night-tour34ee	(from https://www.bookingcore.org/tour/cannes-and-antibes-night-tour)
14:58:11	303/303	---MC-	302	error ('Found')	text/html	date:Mon,%2003%20Feb%202020%2009:31:42%20GMT	https://www.bookingcore.org/location/paris	C:/My%20Web%20Sites/Bookingcore/www.bookingcore.org/location/paris	(from https://www.bookingcore.org/tour/cannes-and-antibes-night-tour)
